x1;x2;x3;x4;x5;x6;x7;y
4.96;5.252;5.52;5.967;12700000;611.83;497720000;29.9242927
4.98;5.332;5.59;6.032;13340000;613.4;398040000;30.569612
4.97;5.361;5.64;6.082;13560000;612.79;416910000;31.47332691
4.98;5.324;5.59;6.019;12540000;619.96;476380000;30.83418285
4.97;5.387;5.68;6.105;12940000;617.03;453270000;32.32708296
4.97;5.322;5.63;6.04;12000000;621.62;385700000;31.59023197
5;5.365;5.67;6.084;12190000;624.22;363330000;31.96424338
4.99;5.293;5.61;6.034;12420000;630.15;464350000;30.8179005
4.91;5.236;5.58;6.023;12530000;636.02;472210000;29.07537499
4.89;5.221;5.6;6.08;12650000;638.46;461430000;28.01422172
4.84;5.235;5.64;6.146;13230000;635.84;420020000;27.90928535
4.87;5.279;5.68;6.15;13460000;641.43;377760000;25.87839671
4.84;5.264;5.66;6.131;14590000;646.33;465940000;26.27385391
4.8;5.264;5.66;6.146;14110000;649.93;462730000;27.37399412
4.78;5.257;5.66;6.154;13890000;656.07;474970000;26.45879251
4.79;5.228;5.65;6.091;14630000;656.37;477640000;25.09959322
4.79;5.156;5.6;6.036;14690000;661.45;397890000;23.85168947
4.79;5.127;5.57;6.023;14940000;660.51;441540000;23.61396497
4.8;5.148;5.61;6.073;15590000;655.58;421790000;23.68906922
4.77;5.228;5.69;6.158;16129999;651.32;415320000;24.93293619
4.76;5.278;5.75;6.222;15370000;647.98;445570000;26.43674187
4.83;5.534;5.99;6.386;16799999;640.65;395910000;28.36322485
4.82;5.542;5.97;6.381;14470000;648.1;431220000;26.60175899
4.8;5.454;5.91;6.352;14560000;658.86;485470000;25.2092402
4.83;5.513;5.97;6.413;14780000;659.08;443130000;22.11883231
4.85;5.535;6;6.437;16379999;650.46;399330000;24.39498201
4.88;5.617;6.05;6.467;16629999;647.24;431340000;24.43180273
4.88;5.713;6.11;6.475;16719999;644.75;447790000;25.03838697
4.88;5.742;6.11;6.492;17040001;640.43;453170000;26.06870384
4.86;5.596;5.98;6.378;16719999;644.37;471480000;25.5437404
4.88;5.509;5.91;6.337;16670000;650.81;417270000;26.2827246
4.89;5.588;5.95;6.386;16100000;655.79;445700000;25.37479986
4.89;5.668;6.04;6.442;16559999;652;428220000;25.69018405
4.89;5.705;6.06;6.452;16490000;653.65;425790000;25.31767766
4.91;6.09;6.41;6.729;20700001;633.5;546550000;28.70244672
4.95;5.978;6.31;6.612;19400000;640.02;449500000;27.56557608
4.95;6.015;6.34;6.648;19090000;637.09;454980000;28.49258347
4.96;6.023;6.34;6.674;18129999;638.55;413030000;27.62242581
4.97;6.023;6.35;6.679;16930000;640.87;492630000;27.25922574
5;6.174;6.45;6.745;16540001;641.43;529970000;26.63451974
5.03;6.151;6.42;6.708;17309999;652.65;437100000;26.1654792
5.03;6.136;6.4;6.703;18350000;651.69;438300000;26.54780647
5.03;6.039;6.33;6.651;18660000;649.98;409780000;26.90772024
4.94;5.994;6.27;6.617;17740000;649.19;367180000;27.02743419
4.97;6.04;6.31;6.645;17049999;650.62;329390000;25.01939688
4.93;5.972;6.23;6.571;17840000;650.04;336700000;24.79238201
5;5.98;6.23;6.581;17799999;652.97;400090000;23.01823974
5.02;6.1;6.31;6.674;17889999;648.91;406280000;23.26772588
5.05;6.184;6.41;6.724;18160000;648.94;370750000;24.11538817
5;6.086;6.33;6.679;18879999;645.5;413510000;25.53369481
5.03;6.079;6.31;6.664;17900000;653.73;392120000;24.6645863
5.02;5.996;6.24;6.612;16450001;655.26;406640000;23.91685743
5;6.034;6.26;6.627;16330000;655.88;386620000;24.12923096
4.98;6.102;6.33;6.656;16180000;655.86;383400000;24.35483182
5.02;6.416;6.61;6.879;18719999;644.24;411810000;26.56655905
4.98;6.362;6.55;6.839;17320000;642.19;426790000;27.46218409
4.95;6.443;6.62;6.904;20219999;633.5;475150000;28.63141279
4.94;6.495;6.67;6.948;19650000;631.18;519710000;29.43642067
4.93;6.294;6.5;6.801;17379999;636.71;413270000;28.630711
4.87;6.249;6.46;6.785;16830000;642.49;346370000;27.81637068
4.82;6.264;6.46;6.774;16450001;645;453310000;27.42170543
4.83;6.316;6.51;6.801;17070000;641.61;465200000;28.02147722
4.85;6.368;6.56;6.828;16410000;643.61;415150000;25.96426407
4.88;6.308;6.51;6.788;15120000;645.07;435690000;25.46672454
4.88;6.27;6.47;6.737;15380000;647.89;395370000;24.9072219
4.96;6.285;6.5;6.766;15010000;651.58;452690000;23.95573836
5;6.33;6.55;6.804;14910000;650.17;494220000;25.16944799
4.97;6.302;6.54;6.807;14720000;652.87;462120000;24.86194801
4.97;6.272;6.52;6.788;14750000;653.46;402530000;25.79034677
5;6.324;6.57;6.823;15450000;654.16;344030000;27.12357833
5.01;6.383;6.63;6.877;15830000;654.17;393390000;27.74725224
4.97;6.376;6.67;6.899;16070000;654.58;404620000;27.65602371
4.99;6.555;6.83;7.037;18620001;643.38;442960000;29.33706363
5;6.593;6.88;7.108;16700001;641.63;434010000;30.25167152
4.99;6.555;6.84;7.063;16920000;640.81;375820000;31.04673772
5.01;6.585;6.85;7.071;16870001;638.26;410770000;31.40532072
4.99;6.548;6.8;7.015;15780000;644.77;495460000;31.21891527
4.99;6.563;6.83;7.012;16990000;645.44;404310000;30.73475459
4.99;6.466;6.74;6.921;15610000;652.09;428370000;30.05158797
5.02;6.436;6.71;6.896;15160000;661.51;394180000;27.62053484
5.01;6.383;6.65;6.845;14900000;665.6;460440000;26.3500601
5;6.376;6.63;6.839;15590000;665.42;447790000;26.94376484
5;6.436;6.69;6.891;15710000;664.85;392070000;26.64225013
5.01;6.406;6.65;6.834;15130000;668.91;429140000;25.81611876
5.01;6.368;6.61;6.815;15800000;673.15;385000000;25.91235237
5.04;6.391;6.64;6.845;16000000;672.76;409610000;26.84428325
5.04;6.376;6.62;6.807;15500000;678.42;423670000;25.20550691
5.04;6.428;6.68;6.864;16170000;676;431850000;25.60207101
5.03;6.398;6.64;6.832;15540000;678.51;329150000;25.06412581
5.04;6.421;6.66;6.848;16920000;672.23;341480000;25.81256415
5.03;6.527;6.77;6.93;17150000;667.93;346730000;26.16618508
5.04;6.55;6.76;6.908;16020000;671.7;381960000;25.43724877
5.04;6.627;6.84;6.991;16070000;669.12;351750000;25.51129842
5.08;6.634;6.86;7.01;16860001;667.68;318470000;25.62257369
5.08;6.619;6.84;6.994;16180000;672.56;386040000;24.438801
5.08;6.582;6.82;6.958;16040001;678.44;380360000;23.57089794
5.07;6.507;6.75;6.903;16840000;673.03;466940000;24.37600107
5.12;6.724;6.92;7.044;16100000;673.31;445710000;25.03907561
5.14;6.755;6.96;7.087;16780001;672.16;337480000;25.50755772
5.13;6.77;6.98;7.121;16680000;670.97;405390000;25.62889548
5.12;6.792;7.02;7.173;17000000;669.04;397190000;25.30497429
5.09;6.777;7;7.15;17120001;667.92;397620000;26.09432267
5.07;6.709;6.94;7.09;18639999;665.85;390630000;26.7178794
5.05;6.664;6.89;7.059;17459999;665.16;298410000;27.61164231
5.07;6.694;6.91;7.081;17450001;662.06;373290000;27.74455487
5.09;6.74;6.95;7.107;17540001;661.96;383610000;27.57713457
5.12;6.755;6.96;7.116;16969999;662.1;441060000;25.29617882
5.12;6.725;6.94;7.096;15800000;666.84;520340000;23.85555756
5.12;6.71;6.93;7.085;15910000;668.85;333840000;23.89190401
5.09;6.68;6.9;7.053;15430000;668.48;391900000;24.14205361
5.1;6.68;6.9;7.039;15230000;664.39;386520000;23.18237782
5.05;6.58;6.82;6.983;14190000;668.55;405580000;22.65544836
5.03;6.462;6.71;6.898;13680000;670.63;470460000;19.91169497
5.07;6.484;6.72;6.901;13780000;675.88;345750000;18.97064568
5.18;6.551;6.79;6.939;14190000;673.61;388000000;20.13013465
5.11;6.506;6.76;6.923;14210000;672.4;336260000;21.71088638
5.15;6.812;7.05;7.183;16090000;657.44;181470000;23.15411292
5.16;6.805;7.05;7.186;16420000;652.54;367560000;23.12354798
5.19;6.775;7;7.14;15490000;654.75;400170000;21.74188622
5.15;6.692;6.93;7.094;15510000;656.06;421350000;21.51717831
5.11;6.654;6.89;7.063;17809999;645.67;520470000;23.75427076
5.14;6.617;6.83;7.009;17090000;646.19;396740000;24.4075891
5.15;6.654;6.87;7.057;20110001;629.8;419020000;26.17624643
5.11;6.564;6.81;7.004;20100000;628.37;682980000;27.09648774
5.12;6.586;6.82;7.012;19219999;634.07;513830000;26.92734241
5.11;6.474;6.71;6.904;17930000;643.56;474460000;27.00379141
5.14;6.549;6.77;6.968;17260000;638.73;408070000;29.71988164
5.15;6.601;6.83;7.004;20410000;633.77;327300000;30.17501617
5.16;6.579;6.8;6.962;21549999;626.87;421900000;31.66465136
5.16;6.631;6.86;7.035;21440001;626.65;463030000;31.98579749
5.15;6.632;6.85;7.018;19389999;631.17;405390000;30.97805662
5.15;6.61;6.84;7.007;17450001;635.9;349900000;30.12014468
5.21;6.685;6.92;7.083;20090000;630.91;281560000;31.52535227
5.19;6.64;6.87;7.035;20530001;635.26;341090000;29.92595158
5.18;6.558;6.79;6.966;19459999;639.95;403560000;29.4533948
5.1;6.403;6.63;6.826;18760000;650.02;439110000;27.88609581
5.06;6.248;6.49;6.733;16190001;662.49;442080000;26.41057224
5.04;6.262;6.51;6.743;17360001;660.23;307240000;26.96178604
5.06;6.284;6.53;6.757;16930000;662.38;347290000;26.49971316
5.04;6.298;6.54;6.773;16240000;664.16;394340000;26.13701518
5.01;6.291;6.56;6.794;16040001;662.59;334570000;27.22096621
5.01;6.231;6.49;6.694;15770000;662.1;327280000;26.74460051
5.01;6.224;6.48;6.692;15570000;665.77;312170000;25.71611818
5.03;6.312;6.57;6.782;16410000;660.2;362470000;26.93910936
5.02;6.319;6.57;6.782;15960000;662.05;343460000;26.41688694
5.05;6.363;6.61;6.809;15460000;662.28;323950000;25.26315154
5.04;6.296;6.54;6.767;14810000;665.21;337650000;24.01265766
5.04;6.318;6.57;6.794;15270000;666.58;294080000;24.2207687
5.03;6.318;6.57;6.801;14730000;665.69;334960000;24.48578167
5;6.347;6.6;6.829;14520000;665.07;348820000;23.64987144
4.99;6.362;6.61;6.836;13710000;670.68;354950000;23.76346395
5.01;6.466;6.7;6.921;14180000;667.03;308010000;25.50976718
5.06;6.556;6.79;6.993;15380000;663.88;281430000;25.98945593
5.06;6.533;6.77;6.964;15110000;666.4;310520000;26.13205282
5.06;6.548;6.78;6.98;15100000;664.81;296440000;26.95365593
5.1;6.619;6.85;7.039;16219999;657.4;321120000;29.51992699
5.14;6.724;6.94;7.107;17010000;651.99;258380000;30.90651697
5.18;6.694;6.89;7.057;18469999;654.72;345740000;30.31023949
5.18;6.732;6.93;7.096;18639999;655.61;351290000;29.94441818
5.21;6.755;6.96;7.144;20510000;649.44;361430000;31.16752895
5.19;6.702;6.92;7.109;17100000;655.68;348710000;30.78129575
5.13;6.657;6.88;7.07;16360001;663.76;311530000;29.42292395
5.15;6.687;6.92;7.12;16250000;663.81;372960000;29.28407225
5.16;6.687;6.92;7.107;16059999;667.28;376880000;28.77994245
5.14;6.627;6.86;7.067;15970000;671.15;398820000;28.19176041
5.06;6.462;6.72;6.944;15200000;680.54;488360000;26.83022306
5.04;6.469;6.71;6.939;15430000;683.98;430080000;26.4897804
5.17;6.574;6.79;6.998;15740000;682.94;449850000;26.89905409
5.15;6.604;6.81;7.013;15860000;681.47;396600000;27.8401397
5.11;6.627;6.84;7.047;16030001;683;398580000;27.43191801
5.14;6.604;6.83;7.034;15650000;687.03;519420000;28.10034496
5.15;6.589;6.81;7.018;16459999;686.48;297760000;28.45600746
5.02;6.499;6.74;6.985;16450001;685.61;460150000;28.1922084
4.94;6.446;6.69;6.929;16219999;685.83;451710000;27.59077322
4.87;6.401;6.64;6.873;16110001;685.86;500870000;27.27577057
4.9;6.434;6.67;6.903;16100000;686.19;414760000;28.10874539
4.91;6.449;6.7;6.923;16950001;687.33;388570000;28.35840135
4.97;6.375;6.63;6.868;17049999;689.08;421550000;28.2247054
4.9;6.338;6.59;6.833;16780001;694.01;440130000;27.87029005
4.9;6.338;6.59;6.84;16770000;692.78;386500000;28.60400127
4.87;6.19;6.46;6.734;14800000;701.46;463940000;27.19607675
4.92;6.241;6.51;6.779;15110000;703.34;380750000;26.45923735
4.98;6.256;6.52;6.786;15580000;700.64;435070000;26.94627769
4.98;6.3;6.54;6.828;16090000;696.74;408450000;26.79656687
5.01;6.359;6.6;6.878;16260000;694.61;394950000;26.90842343
5;6.285;6.55;6.84;15070000;700.66;396050000;25.51474324
5.04;6.285;6.55;6.84;15130000;703.54;322000000;25.71003781
5;6.292;6.57;6.86;15600000;704.41;441410000;25.50171065
4.97;6.233;6.5;6.796;15410000;706.99;478550000;25.75671509
4.97;6.225;6.48;6.781;15080000;710.82;473020000;25.00818773
4.99;6.247;6.5;6.801;15980000;709.85;414630000;25.56047052
4.99;6.299;6.55;6.84;16400000;706.57;410790000;27.07137297
4.98;6.284;6.55;6.828;16450001;707.27;442170000;28.44885263
4.99;6.28;6.56;6.85;16889999;702.29;418970000;29.61104387
4.99;6.25;6.53;6.811;17290001;700.92;367640000;30.26582206
5.02;6.272;6.54;6.825;18340000;697.26;383620000;30.96371511
5.01;6.11;6.39;6.688;18280001;701.5;443890000;30.22380613
5.01;6.11;6.38;6.683;18480000;700.9;437770000;30.99072621
5.01;6.081;6.35;6.65;18110001;705.27;482840000;30.5868958
5.02;6.095;6.36;6.671;17889999;703.77;465510000;30.7245549
5.01;6.08;6.34;6.659;18040001;706.73;398790000;31.01322995
5.02;6.036;6.27;6.592;17650000;714.14;486660000;30.17425155
5.02;6.036;6.28;6.607;16969999;724.59;509600000;28.50624491
5.01;6.007;6.24;6.55;17209999;727.65;502530000;28.89699718
5.03;6.036;6.26;6.507;15780000;730.82;402320000;29.58638242
5.03;5.962;6.17;6.434;14040000;731.87;353960000;29.29156817
5.02;5.969;6.19;6.45;14890000;731.13;429840000;29.26480927
5.02;5.918;6.14;6.42;13790000;735.88;480350000;28.87275099
5;5.939;6.17;6.45;14360000;737.62;529100000;28.5677178
5.02;5.954;6.18;6.46;15120000;737.02;388520000;27.52777401
5.02;5.931;6.15;6.431;15230000;742.16;461980000;26.39614099
5.02;5.895;6.12;6.396;15940000;743.95;497900000;26.05779958
5.02;5.919;6.12;6.41;15770000;742.75;464430000;25.57590037
5.02;5.926;6.13;6.431;14920000;748.73;525210000;26.13756628
5.02;5.912;6.12;6.41;15910000;757.03;475260000;24.74641692
5.02;5.904;6.12;6.424;16969999;755.96;527380000;23.98534314
5.01;5.904;6.12;6.433;16959999;755;377780000;22.59602649
4.99;5.824;6.04;6.352;17139999;757.02;14990000;22.2510898
4.94;5.839;6.05;6.357;17930000;756.56;412520000;21.2971344
4.91;5.831;6.04;6.35;18680000;748.28;516160000;23.02785054
4.89;5.882;6.1;6.396;17930000;745.1;498240000;24.18011005
4.9;5.97;6.21;6.492;18139999;744.38;483710000;26.18538918
4.89;6;6.24;6.511;18820000;739.6;500860000;27.25338021
4.85;5.963;6.19;6.476;17750000;749.76;381570000;25.62121212
4.81;5.97;6.2;6.476;17879999;747.54;446120000;26.46686465
4.81;6.096;6.35;6.593;19680000;740.73;494210000;28.03717954
4.83;6.126;6.38;6.613;20450001;729.3;492920000;29.76936789
4.79;6.052;6.31;6.574;21090000;728.64;458540000;29.45987044
4.85;6.111;6.36;6.62;21990000;720.98;447560000;28.74071403
4.88;6.149;6.39;6.645;20770000;726.04;519840000;27.51093604
4.87;6.194;6.44;6.681;19420000;731.54;500490000;28.25414878
4.85;6.112;6.34;6.598;18770000;745.76;526410000;26.25343274
4.88;6.11;6.33;6.586;18850000;748.87;654340000;26.58221053
4.96;6.11;6.33;6.574;19500000;746.92;343280000;26.19948589
4.95;6.118;6.33;6.576;18680000;751.03;165140000;26.50863481
4.96;6.125;6.33;6.581;18590000;755.82;254630000;26.48688841
4.96;6.074;6.28;6.533;19129999;756.79;253810000;26.35941278
5.03;6.081;6.29;6.533;19510000;753.85;339060000;27.99111229
5.05;6.199;6.41;6.635;20920000;740.74;399760000;29.57210357
5.05;6.295;6.52;6.746;21139999;737.01;463230000;30.44227351
5.03;6.265;6.5;6.729;19129999;748.03;452970000;29.76188121
5.03;6.28;6.52;6.764;19889999;747.65;531350000;29.88550792
5.01;6.31;6.56;6.802;19350000;753.23;538220000;30.38113193
5.01;6.325;6.57;6.822;20240000;748.41;557510000;29.89492391
4.99;6.265;6.51;6.769;20910000;754.85;555370000;28.07590912
5.02;6.377;6.61;6.85;19629999;759.5;545850000;26.72679394
5.03;6.377;6.6;6.842;19840000;759.51;445400000;26.72546774
5.03;6.288;6.51;6.769;19270000;768.86;531600000;26.47342819
5;6.288;6.51;6.786;19400000;767.2;524990000;28.21193952
5.03;6.325;6.56;6.835;19610001;769.75;537290000;28.13186099
5.02;6.295;6.53;6.822;18629999;776.17;534640000;27.36052669
5.02;6.273;6.49;6.774;18600000;776.7;440470000;27.61709798
5.02;6.295;6.53;6.814;17090000;786.23;589230000;24.9888455
5.02;6.34;6.56;6.837;18469999;777.56;685070000;26.33309327
5.02;6.383;6.61;6.886;19330000;770.52;542920000;28.47105851
5.05;6.42;6.66;6.933;20160000;765.02;445760000;28.66790411
5.04;6.376;6.62;6.907;20740000;765.02;541580000;29.21168074
5.04;6.368;6.6;6.899;20230000;772.5;498390000;29.9184466
5.03;6.331;6.58;6.873;19469999;784.17;524160000;29.52602114
5.01;6.25;6.5;6.797;19469999;786.16;578550000;28.83911672
4.97;6.191;6.44;6.736;19580000;786.73;463600000;29.75732462
5;6.183;6.43;6.716;19430000;789.26;506530000;28.94326331
4.99;6.198;6.44;6.736;21059999;778.28;580520000;29.15053708
5;6.213;6.45;6.756;20160000;780.15;519660000;28.77126194
4.99;6.146;6.39;6.706;18900000;789.56;540910000;28.62424642
4.99;6.153;6.4;6.704;20650000;785.43;471590000;29.38667991
5.01;6.161;6.4;6.704;19969999;789.59;483090000;28.03776644
5.01;6.168;6.42;6.714;19480000;802.77;563890000;25.04082116
4.99;6.101;6.31;6.63;19230000;811.82;593710000;23.41321968
4.96;6.049;6.26;6.534;19180000;808.48;491540000;24.37101722
4.96;6.064;6.27;6.539;19700001;816.29;474110000;22.89571108
4.97;6.078;6.28;6.565;20610001;812.49;519350000;24.7076764
4.95;6.13;6.34;6.618;21410000;802.8;492220000;25.47184853
4.95;6.145;6.35;6.627;20549999;801.77;478450000;26.39911695
4.97;6.174;6.38;6.652;19840000;810.28;462450000;26.41590561
5;6.182;6.38;6.656;19980000;812.03;527450000;25.91502777
5.06;6.368;6.55;6.797;20740000;805.68;573920000;25.82375137
5.07;6.383;6.56;6.812;21080000;795.07;464660000;25.30697926
5.07;6.368;6.54;6.787;21100000;790.82;508280000;26.29715991
5.09;6.391;6.56;6.827;20889999;795.31;437220000;26.05029485
5.08;6.413;6.58;6.854;20620001;790.95;537890000;25.83690499
5.06;6.406;6.58;6.839;19490000;801.99;532500000;23.97753089
5.07;6.435;6.61;6.872;20480000;798.56;540310000;24.00766379
5.08;6.383;6.55;6.824;19320000;804.97;508270000;23.4073568
5.05;6.383;6.55;6.822;19000000;813.65;468780000;23.20272845
5.03;6.391;6.56;6.837;19250000;811.34;493250000;23.25515813
5.06;6.413;6.58;6.864;19610001;804.26;490200000;24.28911049
5.1;6.541;6.71;6.972;19790001;789.56;507560000;24.01408379
5.09;6.511;6.69;6.941;19809999;793.17;491540000;21.45494661
5.12;6.534;6.7;6.949;20950001;795.71;495260000;21.46694147
5.13;6.541;6.71;6.959;21260000;789.66;467330000;20.99151534
5.15;6.564;6.73;6.977;21740000;785.77;535580000;21.48850172
5.19;6.587;6.73;6.959;21219999;782.65;497480000;22.8376669
5.26;6.595;6.73;6.951;19690001;784.1;638760000;23.19806147
5.25;6.572;6.71;6.931;20059999;790.89;451970000;22.86808532
5.25;6.625;6.75;6.959;19260000;789.07;487520000;22.39195509
5.21;6.656;6.78;6.985;18320000;790.5;506670000;21.9316888
5.22;6.752;6.88;7.077;20500000;773.88;476790000;21.31839562
5.17;6.759;6.91;7.101;22139999;757.12;555880000;24.23145604
5.16;6.722;6.88;7.082;20840000;759.64;515770000;25.35232479
5.14;6.714;6.86;7.074;21299999;750.11;478210000;27.78907094
5.12;6.699;6.85;7.071;21190001;750.32;498010000;27.52601557
5.14;6.759;6.91;7.13;19230000;757.9;544580000;27.11360338
5.15;6.714;6.86;7.077;18510000;762.13;453790000;25.76906827
5.1;6.752;6.89;7.101;18440001;766.12;450790000;27.10818149
5.1;6.752;6.89;7.103;18559999;760.6;451500000;27.71443597
5.14;6.767;6.89;7.103;19010000;758.34;421790000;27.69317193
5.15;6.835;6.96;7.165;19760000;737.65;444380000;29.75787975
5.15;6.843;6.96;7.165;19090000;743.73;406800000;29.93018972
5.14;6.752;6.87;7.087;18250000;754.72;507370000;31.21120416
5.15;6.775;6.89;7.098;17639999;763.53;498820000;30.95199927
5.14;6.729;6.85;7.064;18709999;761.77;503760000;30.82560353
5.14;6.707;6.82;7.053;18750000;766.34;468940000;32.08476655
5.15;6.744;6.86;7.085;20100000;760.37;397300000;35.19552323
5.2;6.722;6.83;7.045;19520000;774.61;507500000;32.86151741
5.2;6.759;6.87;7.077;20480000;773.64;489350000;31.42629647
5.17;6.812;6.91;7.119;20830000;771.18;493640000;32.36427293
5.16;6.827;6.93;7.133;21150000;765.37;414350000;33.76225878
5.18;6.797;6.9;7.109;21340000;772.96;404470000;34.3704202
5.12;6.625;6.75;6.977;19809999;794.05;547690000;30.92160443
5.1;6.565;6.7;6.951;20059999;801.34;556070000;30.33024684
5.09;6.543;6.68;6.92;19870001;798.53;460380000;31.42872528
5.09;6.535;6.67;6.897;17510000;812.97;499770000;28.0640368
5.01;6.528;6.65;6.885;20129999;830.29;549410000;26.35891074
5.04;6.543;6.65;6.88;20850000;827.76;603680000;27.67923069
5.09;6.617;6.73;6.938;21340000;815.62;500580000;28.90944312
5.06;6.572;6.71;6.913;21260000;820.26;534120000;27.87745349
5.04;6.505;6.65;6.88;20110001;824.78;455690000;28.69768908
5.02;6.482;6.63;6.864;20250000;837.66;459370000;27.43853115
5.06;6.557;6.7;6.915;20809999;833.13;489760000;27.69001236
5.03;6.527;6.67;6.885;21090000;836.04;504960000;26.96167647
4.97;6.512;6.66;6.867;19910000;841.88;458170000;26.76020335
5.05;6.534;6.69;6.903;21570000;829.75;486780000;28.00180777
5.16;6.549;6.69;6.91;21480000;833.27;345140000;27.46531136
5.11;6.526;6.69;6.918;19260000;841.66;450850000;25.81584013
4.99;6.556;6.73;6.962;19280001;839.35;540730000;26.48609043
